Electrophysiological properties,,,,,,,,,,,,,PMID{Table_or_Figure#;Vrest ą SD (n)},PMID{Table_or_Figure#;Rin ą SD (n)},PMID{Table_or_Figure#;taum ą SD (n)},PMID{Table_or_Figure#;Vthresh ą SD (n)},PMID{Table_or_Figure#;FastAHP ą SD (n)},PMID{Table_or_Figure#;APampl ą SD (n)},PMID{Table_or_Figure#;APwidth ą SD (n)},PMID{Table_or_Figure#;MAxFR ą SD @Istimul (n)},PMID{Table_or_Figure#;SlowAHP ą SD @Istimul@time(n)},PMID{Table_or_Figure#;Sag_ratio ą SD @Istimul (n)},,PMID{Table_or_Figure#},PMID{Table_or_Figure#;Fr_adapt_ratio ą SD (n)@Istimul},PMID{Table_or_Figure#},,,,,"(0)-single pattern, (1)-neuron with 2 or more patterns, (2) - 2 or more subclasses, (3) -mixed evidences that could indicate  (1) or (2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morphology of axons and dendrites ,,,,,,,,,,
,MPI  I 231000,6-041,,,1,,LEC MPI  I 231000 ,,1,L,multipolar interneuron I,Checked (),1_@,1_@,1_@,X_@,1_@,1_@,1_@,$ (not found),$ (not found),,X_@,"Canto, Witter (201X),I",1_@,$ (not found),"Two papers of Catto and Witter, 201X, Hippocampus,Fig.2. (i), Fig. 2 (II)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolar interneuron I,,,,,"Two papers of Catto and Witter, 201X, Hippocampus,Fig.2. (i), Fig. 2 (II)",,,,,
,,,,,,,MEC MPI  I 231000,,1,L,,,2_@,2_@,2_@,X_@,2_@,2_@,2_@,$ (not found),$ (not found),,X_@,"Canto, Witter, II",2_@,$ (not found),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,,,,,,,MEC stellate cells,,,,stellate II,,,,,,,,,,,,,8395571,,?-9405558,"Alonso , Klink , J Neurophysiol. 1993 Jul;70(1):128-43.","MEC stellate cells , Figs. 2,3,6,9 (PMID#8395571) ",Fig.7. PMID#9749802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stellate II,MEC stellate cells,18769556,204,"{MEC} layer II contains a number of pyramidal-like cells that have medium sized triangular or ovoid shaped soma with a perpendicular elongation with respect to the pial surface. Most are located in the deep portion of layer II {110, 128, 129}. The majority of these cells have a prominent spiny thick apical dendrite branching at, or superficial to the border with layer I. The basal dendrites of all pyramidal types are spiny, thin, short and straight, with extensive branches within the most superficial portion of layer III. The maximal mediolateral expanse of the upper and lower dendritic fields in MEC is around 184 +/- 75 microm and is therefore smaller than that of stellate cells. The smooth and thin axons of the pyramidal-like cells originate from the soma, some follow a sinusoidal route within layers II and III, giving off collaterals that distribute in layers I?III {129} with an extend that can be larger than that of the dendritic tree (own unpublished data, Alonso et al., 1993).","p6, right lower",Ref. {128} is PMID#8395571,,,,
EC,,,,,,,,,,,,Checked (),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,,,,,,,"LEC ""fan"" cells",,,,,,,,,,,,,,,,,16127693,,?-9405558,"Tahvildari , J Comp Neurol. 2005 Oct 17;491(2):123-40.","LEC ""fan"" cells, Fig.5, Fig.6 (PMID#16127693) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LEC ""fan"" cells",18769556,201,"In {layer II} LEC, stellate cells are most likely replaced by a comparable cell type, called fan cells {120, 127}. They have large polygonal somata with multiple thick sparsely spiny primary dendrites that fan out from the soma mostly in the horizontal and ascending direction. This dendritic morphology is thus comparable to that of stellate cells in MEC. ... The axons descend and can be followed into the angular bundle, sometimes giving of very thin ascending collaterals within layers II and III {127}.","p6, right lower",Ref. {127} is PMID#16127693,,,,
EC,,,,,,,SEE   - bipolar neuron IV-VI 000232 ,,,,bipolar neuron IV-VI,,,,,,,,,,,,,11168548,,,merged with bipolar neuron IV-VI 000232 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bipolar neuron IV-VI,,,,,,,,,,
EC,,,,,,,,,,,multipolar neuron III,checked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolar neuron III,,,,,,,,,,
EC,,,,,,,,,,,MPN IV-VI 200332,1,,,,,,,,,,,,11168548,,11168548,"Gloveli-Henemann, Eur J Neurosci. 2001 Jan;13(2):413-20. ","Fig.4B (b,c,d)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPN IV-VI 200332,,11168548,4418,"""FIG. 4. Properties of deep layer {IV-VI} nonpyramidal projection neurons. (Aa) and Ba) Axonal and dendritic morphology of the neurons. For better visualization, the soma and dendrites are drawn in black, the axon is drawn in red. For abbreviations, see Fig. 1AF Open arrows point to the origin of the axons. (Aa) Camera lucida reconstruction of a vertical bipolar cell with a soma located in layer IV. The axon which started from the flat side of the soma reaches the molecular layer of the DG {dentate gyrus}. Note the axonal arborization to the superficial layers {II-III}. ... (Ba) Camera lucida reconstruction of a multipolar neuron with a soma located in layer V and an axon that reached the molecular layer of the DG. Note the axonal arborization that reaches layer III.""","p418, Figure 4",Ref 4418 = Ref 3215,,,,
EC,,,,,,,,,,,multipolar neuron V,1,,,,,,,,,,,,11168548,,,"Gloveli-Henemann, Eur J Neurosci. 2001 Jan;13(2):413-20. ",FIG. 4.,8395571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolar neuron V,,11168548,3215,"""FIG. 4. Properties of {Entorhinal cortex} deep layer {IV-VI} nonpyramidal projection neurons. (Aa) and Ba) Axonal and dendritic morphology of the neurons. For better visualization, the soma and dendrites are drawn in black, the axon is drawn in red. For abbreviations, see Fig. 1A. Open arrows point to the origin of the axons. (Aa) Camera lucida reconstruction of a vertical bipolar cell with a soma located in layer IV. The axon which started from the flat side of the soma reaches the molecular layer of the DG {Dentate gyrus}. Note the axonal arborization to the superficial layers. ... (Ba) Camera lucida reconstruction of a multipolar neuron with a soma located in layer V and an axon that reached the molecular layer of the DG. Note the axonal arborization that reaches layer III.""","p418 Figure 4Aa,Ba",Ref 4418 = Ref 3215,,,,
EC,MPI III 333000 (233000 ?),,,0,,,,0,,,multipolar interneuron III,1,9070741,9070741,9070741,,,9070741,,,,,,9070741,,9070741,"Gloveli T, Schmitz D, Empson RM, Dugladze T, Heinemann U.,Neuroscience. 1997 Apr;77(3):629-48. ",Fig. 10 (p.644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolar interneuron III,,9070741,Ref ?,,"Fig.2 B , p.634","Gloveli T, Schmitz D, Empson RM, Dugladze T, Heinemann U.,Neuroscience. 1997 Apr;77(3):629-48. ",,,,
EC,,,,,,,,,,,pyramidal-looking interneuron III,2,16641241,16641241,,,,,,,,,,16641241,,,"Kumar and Buckmaster, J Neurosci. 2006 Apr 26;26(17):4613-23.",Table 2(Type I); Fig. 3A(middle); Fig.4B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pyramidal-looking interneuron III,,18769556,240,"{Entorhinal cortex layer III} Interneurons resembling pyramidal cells, the so-called pyramidal looking interneurons (PLIs) have also been described as Type 3-(Gloveli) or Type 1-(Kumar) cells {139, 143}. PLIs have a pyramidal shaped cell body and non-spiny basal and apical dendrites branch extensively, forming a dense local network in superficial layers {I-III} with a circular appearance {139}. The apical dendrites often do not reach the pia and have a vertical dendritic extent of 347 +/- 73 microm and a horizontal extend of 269 +/- 98 microm. The basal dendrites extend horizontally comparable to that of the apical dendrites. PLIs have a dense axonal plexus in the local vicinity surrounding the cell body, and extending superficially into layer II {143}.",p.8 left middle,Ref# {139} is PMID#9070741; Ref#{143} is PMID#16641241,,,,
EC,,,,,,,LEC pyramidal cells,,,,pyramidal II,,8395571,8395571,8395571,,8395571,8395571,,,8395571,,,8395571,,,"Alonso and Klink, J Neurophysiol. 1993 Jul;70(1):128-43.","Table 1, Fig. 3., Fig. 10 (PMID#8395571)",suthreshold rhythmic oscillations in non-stellate cells ; Fig.7.(PMID#8395571),, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pyramidal II,MEC pyramidal ,18769556,204,"{MEC} layer II contains a number of pyramidal-like cells that have medium sized triangular or ovoid shaped soma with a perpendicular elongation with respect to the pial surface. Most are located in the deep portion of layer II {110, 128, 129}. The majority of these cells have a prominent spiny thick apical dendrite branching at, or superficial to the border with layer I. The basal dendrites of all pyramidal types are spiny, thin, short and straight, with extensive branches within the most superficial portion of layer III. The maximal mediolateral expanse of the upper and lower dendritic fields in MEC is around 184 +/- 75 microm and is therefore smaller than that of stellate cells. The smooth and thin axons of the pyramidal-like cells originate from the soma, some follow a sinusoidal route within layers II and III, giving off collaterals that distribute in layers I?III {129} with an extend that can be larger than that of the dendritic tree (own unpublished data, Alonso et al., 1993).","p6, right lower",Ref. {128} is PMID#8395571,,,,
,,,,,,,MEC pyramidal cells ,,,,,,16127693,16127693,16127693,,,16127693,16127693,,,,,16127693,,16127693,"Tahvildari and Alonso, J Comp Neurol. 2005 Oct 17;491(2):123-40.","Fig.5, Fig.6, Table 2 (PMID#16127693)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEC pyramidal,18769556," 207,","Another {layer II} pyramidal cell type described in LEC has a very thick and sparsely or nonspiny apical dendrite, which branches in layer II. Thin apical dendritic tufts reach layer I. The apical dendrite is not as frequently tilted as in MEC pyramidal neurons {127}. The neurons have thin sparsely spiny basal dendrites and an axon that has extensive collaterals within layers I?III with many varicosities. The main axon of these cells cannot always be followed until the angular bundle but only up to layer III {127, 130}.","p.7, left upper",Ref. {127} is PMID#16127693,,,,
EC,,,,,,,spiny pyramidal LIII ,,,,,,16127693,16127693,16127693,,,16127693,16127693,,,,,16127693,,16127693,"Tahvildari and Alonso, J Comp Neurol. 2005 Oct 17;491(2):123-40.","spiny pyramidal LIII Fig. 11, 12,14 (PMID#16127693)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spiny pyramidal LIII ,18769556,222,"According to some authors, in {layer III} MEC an anatomical distinction can be made between spiny and nonspiny pyramidal cells {114}. In the LEC, only sparsely spinous pyramidal cells exist that belong to the spiny pyramidal group {127}. The somata of spiny pyramidal cells (SPCs), which are located throughout layer III, give rise to a prominent apical dendrite that bifurcates, become spiny afterwards, and branch extensively. The spiny basal dendrites spread further in the horizontal direction 389 +/- 36 microm compared to the vertical direction 203 +/- 31 microm, allowing for widespread local connectivity {139}. Apical and basal dendrites together lead to a mean vertical extent of 410 +/- 23 microm and a horizontal extent of 312 +/- 37 microm. The main axon projects via the angular bundle to the subiculum {139}. Some axonal collaterals spread within layers III and II but also in the lamina dissecans {layer IV} and layer V, occasionally with a broader horizontal extent than the dendritic tree {110, 139, 140}.","p.7, right upper",Ref. {127} is PMID#16127693,,,,
EC,,,,,,,nonspiny pyramidal,,,,,,,,,9405558,,,,,,,9405558,9070741,,,,"nonspiny pyramidal  Fig.6 (PMID # 9070741),Fig1C(PMID#9405558)",,,,9405558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonspiny pyramidal,18769556,225,"{MEC layer III} Nonspiny pyramidal cells (NSPCs), also called type 2 cells {139}, have triangular to spherically shaped somata of different sizes. The nonspiny apical dendrite that, compared to SPC, branches significantly closer to the soma also branches frequently in the superficial layers {I-III}, finally reaching the pia {139, 141}. The vertical dendritic extent of these neurons is comparable to that of SPCs, whereas the horizontal extent, specifically of the basal dendrites, is less {139}. NSPCs thus have a more circular basal dendritic tree around the soma than SPC. The axons of NSPCs travel towards the angular bundle. Collaterals leave the main axon close to the soma and may remain within the corresponding cell layer and/or distribute over all other layers of the entorhinal cortex {139}. The collaterals, which travel towards the superficial layers, sometimes form a net over the entire own dendritic extent and occasionally extending over an even larger domain {110, 139}.","p.7, riht lower",Ref. {139} isPMID#9070741,,,,
EC,,,,,,,MEC stellate cells,,,,,,,,,,,,,,,,,8395571,,?-9405558,"Alonso , Klink , J Neurophysiol. 1993 Jul;70(1):128-43.","MEC stellate cells , Figs. 2,3,6,9 (PMID#8395571) ",Fig.7. PMID#9749802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEC stellate cells,18769556,204,"{MEC} layer II contains a number of pyramidal-like cells that have medium sized triangular or ovoid shaped soma with a perpendicular elongation with respect to the pial surface. Most are located in the deep portion of layer II {110, 128, 129}. The majority of these cells have a prominent spiny thick apical dendrite branching at, or superficial to the border with layer I. The basal dendrites of all pyramidal types are spiny, thin, short and straight, with extensive branches within the most superficial portion of layer III. The maximal mediolateral expanse of the upper and lower dendritic fields in MEC is around 184 +/- 75 microm and is therefore smaller than that of stellate cells. The smooth and thin axons of the pyramidal-like cells originate from the soma, some follow a sinusoidal route within layers II and III, giving off collaterals that distribute in layers I?III {129} with an extend that can be larger than that of the dendritic tree (own unpublished data, Alonso et al., 1993).","p6, right lower",Ref. {128} is PMID#8395571,,,,
EC,,,,,,,,,,,? pyramidal IV-VI 020230,1,,,,,,,,,,,,11168548,,11168548,"Gloveli-Henemann, Eur J Neurosci. 2001 Jan;13(2):413-20. ","Fig.2 B,C,D",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pyramidal IV-VI 020230,,11168548,4409,"""FIG. 2. Representative example of a pyramidal neuron of the deep layers {IV-VI} with oscillatory propertiesÉ""","p416, Figure 2",,,,,
Area,cell classes,Unique ID,,Print cc ,Modelability  (cc),,subclasses,Print ,Modelability  (csc),Literature Search,Ver. 1.7 - neuronal class,,Vrest,Rin,tau,,Fast AHP,AP amplitude,AP width,Max Firing Rate,Slow AHP,,,I/O characteristics,Frequency adaptation,I/V characteristic,Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Area,neuronal class,,PMID #/ISBN ,Reference ID,Citation,Location in reference,Notes,,,,
,,,,108,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CELL CLASSES,,,,,,CELL SUBCLASSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MODELABILITY,,,,MODELABILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,No,23,,,No,27,116,<= L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Unconstrained,28,,,Unconstrained,43,0,<= E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Constrained,62,,,Constrained,71,27,<= C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Not yet known,-5,,,Not yet known,-13,0,<= O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Total modelable,90,,,Total modelable,114,143,<= Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
